State,Employer_Name,Occupation
ALABAMA,AVOCENT HUNTSVILLE CORP.,IT
ALABAMA,INTERGRAPH CORPORATION,IT
ALABAMA,INTERGRAPH CORPORATION,IT
ALABAMA,"STRATA-G SOLUTIONS, INC.",IT
ALABAMA,INTERGRAPH CORPORATION,IT
ALABAMA,TEAM TSI CORPORATION,IT
ALABAMA,KEY SYSTEMS CONSULTING INC,IT
ALABAMA,INTERGRAPH CORPORATION,IT
ALABAMA,SUNGARD BUSINESS SYSTEMS LLC,IT
ALABAMA,"VAJRASOFT, LLC",IT
ALABAMA,AVOCENT HUNTSVILLE CORP.,IT
ALABAMA,AVOCENT HUNTSVILLE CORP.,IT
ALABAMA,"COMPUTER TECHNOLOGY SOLUTIONS, INC.",IT
ALABAMA,"COMPUTER TECHNOLOGY SOLUTIONS, INC.",IT
ALABAMA,AVOCENT HUNTSVILLE CORP.,IT
ALABAMA,"COMPUTER TECHNOLOGY SOLUTIONS, INC.",IT
ALABAMA,"COMPUTER TECHNOLOGY SOLUTIONS, INC.",IT
ALABAMA,GRETMAR INC.,Other Economic Sector
ALABAMA,"THE KOREAN PRESBYTERIAN CHURCH OF ANNISTON,INC",Other Economic Sector
ALABAMA,HANWHA L&C ALABAMA LLC,Other Economic Sector
ALABAMA,KOREAN FIRST BAPTIST CHURCH,Other Economic Sector
ALABAMA,"KAMTEK, INC.",Other Economic Sector
ALABAMA,"EBSCO INDUSTRIES, INC.",Other Economic Sector
ALABAMA,GEOCUE CORPORATION,Other Economic Sector
ALABAMA,"INTEGRITY MEMORIAL, LLC",Other Economic Sector
ALABAMA,"JOB KONNECTION, LLC",Other Economic Sector
ALABAMA,"LG ELECTRONICS ALABAMA, INC.",Other Economic Sector
ALABAMA,H.S.S. L.L.C.,Other Economic Sector
ALABAMA,"LG ELECTRONICS ALABAMA, INC.",Other Economic Sector
ALABAMA,EADS CASA NA,Other Economic Sector
ALABAMA,"MOBIS ALABAMA, LLC",Other Economic Sector
ALABAMA,H.S.S. L.L.C.,Other Economic Sector
ALABAMA,"MOBIS ALABAMA, LLC",Other Economic Sector
ALABAMA,"BEST PRACTICE SERVICE, LLC",Other Economic Sector
ALABAMA,"KAMTEK, INC.",Other Economic Sector
ALABAMA,TILISHA C LOCKLEY,Other Economic Sector
ALABAMA,"KUTTER'S GROUNDS MAINTENANCE, INC.",Other Economic Sector
ALABAMA,"MOBIS ALABAMA, LLC",Other Economic Sector
ALABAMA,"KUTTER'S GROUNDS MAINTENANCE, INC.",Other Economic Sector
ALABAMA,THE AUBURN-OPELIKA KOREAN CHURCH,Other Economic Sector
ALABAMA,"KUTTER'S GROUNDS MAINTENANCE, INC.",Other Economic Sector
ALABAMA,"SM AMERICA, LLC",Other Economic Sector
ALABAMA,GFA ALABAMA INC,Transportation
ALABAMA,MEISTER LOGISTICS CORPORATION AMERICA,Transportation
ALABAMA,NORTON LILLY INTERNATIONAL,Transportation
ALABAMA,NALARA ALABAMA LLC,Transportation
ALABAMA,"ATLAS HEALTHCARE, LLC",
ALABAMA,"WOLVERINE TUBE, INC.",
ALABAMA,"ATLAS SYSTEMS, LLC",
ALABAMA,LEGACY VULCAN CORP,
ALABAMA,HOME INSTEAD SENIOR CARE,
ALABAMA,JAMES EDWARD JOHNSON,
ALABAMA,HOME INSTEAD SENIOR CARE,
ALABAMA,HOME INSTEAD SENIOR CARE,
ALABAMA,HOME INSTEAD SENIOR CARE,
ALABAMA,HOME INSTEAD SENIOR CARE,
ALABAMA,HOME INSTEAD SENIOR CARE,
ALABAMA,HOME INSTEAD SENIOR CARE,
ALABAMA,HOME INSTEAD SENIOR CARE,
ALABAMA,"MOTORIKA (USA), INC.",
ALASKA,THE ALASKA MACSTORE,Other Economic Sector
ALASKA,BARTLETT REGIONAL HOSPITAL,Health Care
ALASKA,"SHIVALAY, INC D/B/A CELEBRITY JEWELERS & GIFTS",Retail
ALASKA,UNIVERSITY OF ALASKA,Educational Services
ALASKA,SKAGWAY JEWELRY CO LLC,Other Economic Sector
ALASKA,SITKA SOUND SCIENCE CENTER,
ALASKA,UNIVERSITY OF ALASKA,Educational Services
ALASKA,AE SOLUTIONS ALASKA LLC,Aerospace
ALASKA,UNIVERSITY OF ALASKA,Educational Services
ALASKA,"TEMPTEL, INC.",Other Economic Sector
ALASKA,GCI,
ALASKA,GLACIER DENTAL LLC,Health Care
ALASKA,GCI,
ALASKA,MICHALSEN PARTNERSHIP.LLC,Retail
ARIZONA,"HOLY CROSS HOSPITAL, INC.",Health Care
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"DAHN YOGA & HEALTH CENTERS, INC.",Other Economic Sector
ARIZONA,BANNER HEALTH,Health Care
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,MICROCHIP TECHNOLOGY,Advanced Mfg
ARIZONA,FLORENCE UNIFIED SCHOOL DISTRICT #1,Educational Services
ARIZONA,"KI NGO, DMD, INC.",Health Care
ARIZONA,FLORENCE UNIFIED SCHOOL DISTRICT #1,Educational Services
ARIZONA,WHITERIVER UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,REGION TECHNOLOGIES INC,IT
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,"MAXIS GROUP, INC.",IT
ARIZONA,"APOGEE MEDICAL GROUP, IOWA, PC",Health Care
ARIZONA,"MODA FINA COLLECTIONS, LLC",Retail
ARIZONA,WHITERIVER UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"DRIVETIME SALES AND FINANCE COMPANY, LLC",Finance
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,MTD SOUTHWEST INC,Advanced Mfg
ARIZONA,"APOGEE MEDICAL GROUP, ALABAMA, INC.",Health Care
ARIZONA,KOLLA SOFT INC,IT
ARIZONA,"AVNET, INC.",IT
ARIZONA,"US AIRWAYS, INC",Transportation
ARIZONA,TSYS ACQUIRING SOLUTIONS,Finance
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,"JDA SOFTWARE, INC.",IT
ARIZONA,"APOGEE MEDICAL GROUP, KENTUCKY, PSC",Health Care
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,AJO UNIFIED SCHOOL DISTRICT #15,Educational Services
ARIZONA,BANNER MEDICAL GROUP,Health Care
ARIZONA,"APOGEE MEDICAL GROUP, IDAHO, PC",Health Care
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,RD DESIGN TEAM INC,Construction
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,MULTI-SPECIALTY PHYSICIANS,Health Care
ARIZONA,"ASM AMERICA, INC.",Advanced Mfg
ARIZONA,"APOGEE MEDICAL GROUP, INDIANA, PC",Health Care
ARIZONA,KOLLA SOFT INC,IT
ARIZONA,THE UNIVERSITY OF ARIZONA,Educational Services
ARIZONA,"APOGEE MEDICAL GROUP, ARKANSAS, PA",Health Care
ARIZONA,"SAP INDUSTRIES, INC.",IT
ARIZONA,FLORENCE UNIFIED SCHOOL DISTRICT #1,Educational Services
ARIZONA,"AVNET, INC.",IT
ARIZONA,"360 VANTAGE, LLC.",Biotechnology
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,ROOSEVELT SCHOOL DISTRICT #66,Educational Services
ARIZONA,CN-TEC LLC,IT
ARIZONA,"APOGEE MEDICAL GROUP, INDIANA, PC",Health Care
ARIZONA,"APOGEE MEDICAL GROUP, WASHINGTON, PC",Health Care
ARIZONA,APOGEE MEDICAL GROUP INC,Health Care
ARIZONA,"APOGEE MEDICAL GROUP, NORTH CAROLINA, PC",Health Care
ARIZONA,"APOGEE MEDICAL GROUP, WEST VIRGINIA, PLLC",Health Care
ARIZONA,XERIDIEM,Advanced Mfg
ARIZONA,"APOGEE MEDICAL GROUP, OHIO, INC.",Health Care
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,"APOGEE MEDICAL GROUP, IOWA, PC",Health Care
ARIZONA,MICROCHIP TECHNOLOGY,Advanced Mfg
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"JDA SOFTWARE, INC.",IT
ARIZONA,MOHAVE VALLEY ELEMENTARY SCHOOL DISTRICT 16,Educational Services
ARIZONA,THE UNIVERSITY OF ARIZONA,Educational Services
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,SUNDT CONSTRUCTION,Construction
ARIZONA,KOLLA SOFT INC,IT
ARIZONA,TSYS ACQUIRING SOLUTIONS,Finance
ARIZONA,DESERT HEIGHTS CHARTER SCHOOL,Educational Services
ARIZONA,"WESTWIND SCHOOL OF AERONAUTICS, PHOENIX, LLC",Educational Services
ARIZONA,"AVNET, INC.",IT
ARIZONA,PIHMA HEALTH & EDUC NETWORK LLC DBA PIHMA,Educational Services
ARIZONA,"ALLIANCE RESIDENTIAL, LLC",Other Economic Sector
ARIZONA,"GEOTECHNICAL COSULTING AND TESTING SYSTEMS, LLC",Advanced Mfg
ARIZONA,"FURNITURE VALUES INTERNATIONAL, LLC",Retail
ARIZONA,"US AIRWAYS, INC",Transportation
ARIZONA,MICROCHIP TECHNOLOGY,Advanced Mfg
ARIZONA,NORTHERN ARIZONA UNIVERSITY,Educational Services
ARIZONA,THE UNIVERSITY OF ARIZONA,Educational Services
ARIZONA,"INDECOMM HOLDINGS, INC.",IT
ARIZONA,THE UNIVERSITY OF ARIZONA,Educational Services
ARIZONA,THE UNIVERSITY OF ARIZONA,Educational Services
ARIZONA,"GLOBALMEDIA GROUP, LLC",Retail
ARIZONA,ROOSEVELT SCHOOL DISTRICT #66,Educational Services
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,AJO UNIFIED SCHOOL DISTRICT #15,Educational Services
ARIZONA,"APOGEE MEDICAL GROUP, INDIANA, PC",Health Care
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,FREEDOM RV INC,Automotive
ARIZONA,"STATE OF ARIZONA, DEPARTMENT OF ADMINISTRATION",Other Economic Sector
ARIZONA,ON SEMICONDUCTOR CORPORATION,Advanced Mfg
ARIZONA,"ASML US,INC",Advanced Mfg
ARIZONA,"APOGEE MEDICAL GROUP, NORTH CAROLINA, PC",Health Care
ARIZONA,KOLLA SOFT INC,IT
ARIZONA,SCIENTIFIC TECHNOLOGIES CORPORATION,Other Economic Sector
ARIZONA,"APOGEE MEDICAL GROUP, NORTH CAROLINA, PC",Health Care
ARIZONA,"AVNET, INC.",IT
ARIZONA,AXWAY INC.,Other Economic Sector
ARIZONA,APOLLO EDUCATION GROUP INC.,Educational Services
ARIZONA,DISCOVERTURE SOLUTIONS LLC,IT
ARIZONA,DISCOVERTURE SOLUTIONS LLC,IT
ARIZONA,IFACTOR CONSULTING,IT
ARIZONA,"AVNET, INC.",IT
ARIZONA,NET ANDROID CORP,IT
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,MICROCHIP TECHNOLOGY,Advanced Mfg
ARIZONA,"TECH ONE STAFFING, LLC",IT
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,MARANA HEALTH CENTER,Health Care
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,FUJITSU SEMICONDUCTOR WIRELESS PRODUCTS INC,Advanced Mfg
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"DOMINION ENVIRONMENTAL CONSULTANTS, INC.",Other Economic Sector
ARIZONA,"APOGEE MEDICAL GROUP, NEW JERSEY, PA",Health Care
ARIZONA,NAVAJO HEALTH FOUNDATION - SAGE MEMORIAL HOSPITAL,Health Care
ARIZONA,HARVEST POWER COMMUNITY DEVELOPMENT GROUP,Educational Services
ARIZONA,"ASML US,INC",Advanced Mfg
ARIZONA,FLORENCE UNIFIED SCHOOL DISTRICT #1,Educational Services
ARIZONA,FLORENCE UNIFIED SCHOOL DISTRICT #1,Educational Services
ARIZONA,THE UNIVERSITY OF ARIZONA,Educational Services
ARIZONA,"APOGEE MEDICAL GROUP, PENNSYLVANIA, PC",Health Care
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,"APOGEE MEDICAL GROUP, LOUISIANA, INC.",Health Care
ARIZONA,"APOGEE MEDICAL GROUP, MISSOURI, INC.",Health Care
ARIZONA,APOGEE MEDICAL GROUP INC,Health Care
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,"AVNET, INC.",IT
ARIZONA,"AVNET, INC.",IT
ARIZONA,"APOGEE MEDICAL GROUP, DELAWARE, INC.",Health Care
ARIZONA,"INTRAMART, INC.",IT
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,"APOGEE MEDICAL GROUP, DELAWARE, INC.",Health Care
ARIZONA,"ADULT MEDICINE ASSOCIATES, P.C",Health Care
ARIZONA,MICROCHIP TECHNOLOGY,Advanced Mfg
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,ARIZONA DAILY STAR,Other Economic Sector
ARIZONA,"AVNET, INC.",IT
ARIZONA,DISCOVERTURE SOLUTIONS LLC,IT
ARIZONA,"APOGEE MEDICAL GROUP, KENTUCKY, PSC",Health Care
ARIZONA,"US AIRWAYS, INC",Transportation
ARIZONA,"PHOENIX ANALYSIS & DESIGN TECHNOLOGIES, INC.",IT
ARIZONA,"AMKOR TECHNOLOGY, INC.",Advanced Mfg
ARIZONA,"TAKAMATSU ON DUNLAP, INC",Hospitality
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,HENKEL CORPORATION,Advanced Mfg
ARIZONA,VENSOFT INC,IT
ARIZONA,MIDWESTERN UNIVERSITY,Educational Services
ARIZONA,"APOGEE MEDICAL GROUP, KENTUCKY, PSC",Health Care
ARIZONA,CAVCO INDUSTRIES INC,Advanced Mfg
ARIZONA,ON SEMICONDUCTOR CORPORATION,Advanced Mfg
ARIZONA,ARIZONA STATE UNIVERSITY,Educational Services
ARIZONA,ON SEMICONDUCTOR CORPORATION,Advanced Mfg
ARIZONA,GILA COUNTY REGIONAL SCHOOL DISTRICT 49,Educational Services
ARIZONA,"APOGEE MEDICAL GROUP, NORTH CAROLINA, PC",Health Care
ARIZONA,ARIZONA STATE UNIVERSITY,Educational Services
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,"APOGEE MEDICAL GROUP, SOUTH CAROLINA, PC",Health Care
ARIZONA,"IS&T,INC",IT
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"JDA SOFTWARE, INC.",IT
ARIZONA,"APOGEE MEDICAL GROUP, IOWA, PC",Health Care
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,DOUGLAS UNIFIED SCHOOL DISTRICT,Educational Services
ARIZONA,AXWAY INC.,Other Economic Sector
ARIZONA,THE UNIVERSITY OF ARIZONA,Educational Services
ARIZONA,DISCOVERTURE SOLUTIONS LLC,IT
ARIZONA,VENSOFT INC,IT
ARIZONA,MARANA HEALTH CENTER,Health Care
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,MICROCHIP TECHNOLOGY,Advanced Mfg
ARIZONA,HENKEL CORPORATION,Advanced Mfg
ARIZONA,AMERICAN SOFTWARE CONSULTING INC,Other Economic Sector
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,BISBEE HOSPITAL ASSOCIATION DBA CQCH,Health Care
ARIZONA,ARIZONA STATE UNIVERSITY,Educational Services
ARIZONA,"TRINITY HEALTH CARE, LLC DBA: CHANDLER DRUGS",Retail
ARIZONA,"GY SUNSHINE, INC.",Retail
ARIZONA,"SYSAZZLE, INC.",IT
ARIZONA,KOLLA SOFT INC,IT
ARIZONA,JACOBS MINERALS INC.,Aerospace
ARIZONA,FLORENCE UNIFIED SCHOOL DISTRICT #1,Educational Services
ARIZONA,"AVNET, INC.",IT
ARIZONA,NORTHERN ARIZONA UNIVERSITY,Educational Services
ARIZONA,ON SEMICONDUCTOR CORPORATION,Advanced Mfg
ARIZONA,SOMERTON SCHOOL DISTRICT #11,Educational Services
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"APOGEE MEDICAL GROUP, DELAWARE, INC.",Health Care
ARIZONA,"APOGEE MEDICAL GROUP, LOUISIANA, INC.",Health Care
ARIZONA,"DAHN YOGA & HEALTH CENTERS, INC.",Other Economic Sector
ARIZONA,COPPER CANYON ACADEMY,Health Care
ARIZONA,"APOGEE MEDICAL GROUP, DELAWARE, INC.",Health Care
ARIZONA,SOMERTON SCHOOL DISTRICT #11,Educational Services
ARIZONA,SOMERTON SCHOOL DISTRICT #11,Educational Services
ARIZONA,DISCOVERTURE SOLUTIONS LLC,IT
ARIZONA,BULWARK EXTERMINATING LLC.,Other Economic Sector
ARIZONA,NPL CONSTRUCTION CO,Construction
ARIZONA,APOLLO EDUCATION GROUP INC.,Educational Services
ARIZONA,DISCOVERTURE SOLUTIONS LLC,IT
ARIZONA,"ACORN USA, INC.",Retail
ARIZONA,PEORIA UNIFIED SCHOOL DISTRICT NO. 11,Educational Services
ARIZONA,ON SEMICONDUCTOR CORPORATION,Advanced Mfg
ARIZONA,APOLLO EDUCATION GROUP INC.,Educational Services
ARIZONA,ST. COLUMBA KIM ROMAN CATHOLIC MISSION MESA,Other Economic Sector
ARIZONA,PARAGON EDUCATION CORPORATION,Educational Services
ARIZONA,AJO UNIFIED SCHOOL DISTRICT #15,Educational Services
ARIZONA,BARD PERIPHERAL VASCULAR,Advanced Mfg
ARIZONA,PINON UNIFIED SCHOOL DISTRICT NO. 4,Educational Services
ARIZONA,LEGACY LEGAL SERVICES INC.,Finance
ARIZONA,"AVNET, INC.",IT
ARIZONA,ULTRAKOTE PRODUCTS LLC,Other Economic Sector
ARIZONA,"APOGEE MEDICAL GROUP, INDIANA, PC",Health Care
ARIZONA,"AVNET, INC.",IT
ARIZONA,"YJ BROS INTERNATIONAL, LLC DBA LAZ TRUCKING",Transportation
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,FLORENCE UNIFIED SCHOOL DISTRICT #1,Educational Services
ARIZONA,MAP IT SOLUTIONS INC,IT
ARIZONA,"KNIGHT TRANSPORTATION, INC.",Transportation
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,"APOGEE MEDICAL GROUP, ARKANSAS, PA",Health Care
ARIZONA,M3BI LLC,IT
ARIZONA,"AVNET, INC.",IT
ARIZONA,"APOGEE MEDICAL GROUP, ARKANSAS, PA",Health Care
ARIZONA,"DATALINK SOFTWARE CONSULTANTS, INC.",IT
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"APOGEE MEDICAL GROUP, VIRGINIA, PC",Health Care
ARIZONA,FREEPORT-MCMORAN CORPORATION,
ARIZONA,"APOGEE MEDICAL GROUP, ARKANSAS, PA",Health Care
ARIZONA,"AVNET, INC.",IT
ARIZONA,"APOGEE MEDICAL GROUP, DELAWARE, INC.",Health Care
ARIZONA,CHUCHO PRODUCE LLC.,Other Economic Sector
ARIZONA,THE UNIVERSITY OF ARIZONA,Educational Services
ARIZONA,"APOGEE MEDICAL GROUP, DELAWARE, INC.",Health Care
ARIZONA,PIONEER HOSPITALISTS PLLC,Health Care
ARIZONA,DISCOVERTURE SOLUTIONS LLC,IT
ARIZONA,KOLLA SOFT INC,IT
ARIZONA,ON SEMICONDUCTOR CORPORATION,Advanced Mfg
ARIZONA,MICROCHIP TECHNOLOGY,Advanced Mfg
ARIZONA,BANNER MEDICAL GROUP,Health Care
ARIZONA,DISCOVERTURE SOLUTIONS LLC,IT
ARIZONA,"UNIVERSITY OF PHOENIX, INC.",Educational Services
ARIZONA,APOLLO EDUCATION GROUP INC.,Educational Services
ARIZONA,APOLLO EDUCATION GROUP INC.,Educational Services
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"DRS. GOODMAN & PARTRIDGE, OB/GYN, PLLC",Health Care
ARIZONA,METASOFTTECH SOLUTIONS,IT
ARIZONA,"PHOENIX MEDICAL GROUP, PC",Health Care
ARIZONA,PINON UNIFIED SCHOOL DISTRICT NO. 4,Educational Services
ARIZONA,OMEGA ALPHA ACADEMY,Educational Services
ARIZONA,PINON UNIFIED SCHOOL DISTRICT NO. 4,Educational Services
ARIZONA,"APOGEE MEDICAL GROUP, NEW JERSEY, PA",Health Care
ARIZONA,"APOGEE MEDICAL GROUP, SOUTH CAROLINA, PC",Health Care
ARIZONA,SHOW LOW SCHOOL DISTRICT,Educational Services
ARIZONA,MARANA HEALTH CENTER,Health Care
ARIZONA,REGION TECHNOLOGIES INC,IT
ARIZONA,WHITERIVER UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"CYRACOM INTERNATIONAL, INC",Other Economic Sector
ARIZONA,ATHLETES PERFORMANCE,Other Economic Sector
ARIZONA,"VISIONGATE, INC.",
ARIZONA,MICROCHIP TECHNOLOGY,Advanced Mfg
ARIZONA,"APOGEE MEDICAL GROUP, WASHINGTON, PC",Health Care
ARIZONA,"PHOENIX NEWSPAPERS, INC. / GANNETT",Other Economic Sector
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,GRAND CANYON UNIFIED SCHOOL DIST. NO. 4,Educational Services
ARIZONA,PROTEAM L.L.C,IT
ARIZONA,"1ST DENTAL CARE, LLC",Health Care
ARIZONA,SCIENTIFIC TECHNOLOGIES CORPORATION,Other Economic Sector
ARIZONA,VALLEY METRO RAIL,
ARIZONA,"JDA SOFTWARE, INC.",IT
ARIZONA,TRANSTYLE INC,Transportation
ARIZONA,"AVNET, INC.",IT
ARIZONA,AJO UNIFIED SCHOOL DISTRICT #15,Educational Services
ARIZONA,"DRS. GOODMAN & PARTRIDGE, OB/GYN, PLLC",Health Care
ARIZONA,ADULT MEDICINE ASSOCIATES,Health Care
ARIZONA,PINON UNIFIED SCHOOL DISTRICT NO. 4,Educational Services
ARIZONA,THE UNIVERSITY OF ARIZONA,Educational Services
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,"SAP INDUSTRIES, INC.",IT
ARIZONA,FLORENCE UNIFIED SCHOOL DISTRICT #1,Educational Services
ARIZONA,"FREEPORT-MCMORAN SAFFORD, INC.",
ARIZONA,"IS&T,INC",IT
ARIZONA,THE UNIVERSITY OF ARIZONA,Educational Services
ARIZONA,ROOSEVELT SCHOOL DISTRICT #66,Educational Services
ARIZONA,FREEPORT-MCMORAN MIAMI INC.,
ARIZONA,ARIZONA GASTROENTEROLOGY CLINIC LLC,Health Care
ARIZONA,"APOGEE MEDICAL GROUP, MISSOURI, INC.",Health Care
ARIZONA,"AMKOR TECHNOLOGY, INC.",Advanced Mfg
ARIZONA,"APOGEE MEDICAL GROUP, ARKANSAS, PA",Health Care
ARIZONA,PROTEAM L.L.C,IT
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,"APOGEE MEDICAL GROUP, OHIO, INC.",Health Care
ARIZONA,ON SEMICONDUCTOR CORPORATION,Advanced Mfg
ARIZONA,"BECHTEL U.S. SERVICES, INC.",Aerospace
ARIZONA,"APOGEE MEDICAL GROUP, FLORIDA, INC.",Health Care
ARIZONA,"APOGEE MEDICAL GROUP, LOUISIANA, INC.",Health Care
ARIZONA,AJO UNIFIED SCHOOL DISTRICT #15,Educational Services
ARIZONA,ON SEMICONDUCTOR CORPORATION,Advanced Mfg
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,FENDER MUSICAL INSTRUMENT CORPORATION,Advanced Mfg
ARIZONA,NORTHERN ARIZONA UNIVERSITY,Educational Services
ARIZONA,"MAXIS GROUP, INC.",IT
ARIZONA,PLANETARY SCIENCE INSTITUTE,
ARIZONA,"US AIRWAYS, INC",Transportation
ARIZONA,MESA HOTELS LLC,Hospitality
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,PEORIA UNIFIED SCHOOL DISTRICT NO. 11,Educational Services
ARIZONA,ARIZONA PRODUCTION AND PACKAGING LLC,Advanced Mfg
ARIZONA,"AVNET, INC.",IT
ARIZONA,"ROUGH ROCK SCHOOL BOARD, INC.",Educational Services
ARIZONA,"US AIRWAYS, INC",Transportation
ARIZONA,"MAXIS GROUP, INC.",IT
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,TAO FELLOWSHIP,Other Economic Sector
ARIZONA,AMERICAN CONSERVATION EXPERIENCE,
ARIZONA,"AVNET, INC.",IT
ARIZONA,"APOGEE MEDICAL GROUP, VIRGINIA, PC",Health Care
ARIZONA,FRIENDLY HOUSE,Other Economic Sector
ARIZONA,ON SEMICONDUCTOR CORPORATION,Advanced Mfg
ARIZONA,NORTHERN ARIZONA UNIVERSITY,Educational Services
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,CISCO SOCCER CLUB,Other Economic Sector
ARIZONA,"APOGEE MEDICAL GROUP, DELAWARE, INC.",Health Care
ARIZONA,MINTEC INC.,Aerospace
ARIZONA,"ARIZONA HEALTH ADVANTAGE, INC.",Health Care
ARIZONA,"APOGEE MEDICAL GROUP, KENTUCKY, PSC",Health Care
ARIZONA,RMT SYSTEMS LLC,IT
ARIZONA,"IS&T,INC",IT
ARIZONA,PHYSICIANS CARE ALLIANCE,Advanced Mfg
ARIZONA,"APOGEE MEDICAL GROUP, ARKANSAS, PA",Health Care
ARIZONA,"APOGEE MEDICAL GROUP, WASHINGTON, PC",Health Care
ARIZONA,CIBECUE COMMUNITY SCHOOL,Educational Services
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,"PHOENIX STAFF, INC.",IT
ARIZONA,MINTEC INC.,Aerospace
ARIZONA,"AVNET, INC.",IT
ARIZONA,KOLLA SOFT INC,IT
ARIZONA,WHITERIVER UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,COMMUNITY CARE HEALTH NETWORK,Health Care
ARIZONA,VENSOFT INC,IT
ARIZONA,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Educational Services
ARIZONA,"APOLLO GROUP, INC",Educational Services
ARIZONA,RIVERSIDE SCHOOL DISTRICT #2,Educational Services
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,INTEGRATED MEDICAL SERVICES,Health Care
ARIZONA,OMEGA ALPHA ACADEMY,Educational Services
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,"INTRAMART, INC.",IT
ARIZONA,PINON UNIFIED SCHOOL DISTRICT NO. 4,Educational Services
ARIZONA,IMAGINE CHARTER ELEMENTARY AT CAMELBACK INC,Educational Services
ARIZONA,ARIZONA STATE UNIVERSITY,Educational Services
ARIZONA,FAXITRON BIOPTICS LLC,Advanced Mfg
ARIZONA,"BBB FASHION I, INC.",Retail
ARIZONA,NAVAJO TRIBAL UTILITY AUTHORITY,Energy
ARIZONA,"APOGEE MEDICAL GROUP, NEW JERSEY, PA",Health Care
ARIZONA,"INTRAEDGE, INC",IT
ARIZONA,ARIZONA CENTER FOR HEMTALOGY AND ONCOLOGY,Health Care
ARIZONA,ROOSEVELT SCHOOL DISTRICT #66,Educational Services
ARIZONA,"APOGEE MEDICAL GROUP, OHIO, INC.",Health Care
